Model,DPO3012
Firmware Version,2.16

Point Format,Y,,,Point Format,Y
Horizontal Units,S,,,Horizontal Units,S
Horizontal Scale,0.0002,,,Horizontal Scale,0.01
Sample Interval,2e-07,,,Sample Interval,1e-05
Record Length,10000,,,Record Length,10000
Gating,0.0% to 100.0%,0.0% to 100.0%,,Gating,0.0% to 100.0%
Probe Attenuation,1,1,,Probe Attenuation,1
Vertical Units,V,V,,Vertical Units,V
Vertical Offset,0,0,,Vertical Offset,0
Vertical Scale,0.5,0.5,,Vertical Scale,0.5
Label,,,,Label,
TIME,CH1,CH2,,TIME,REF1
-6.110e-04,1.45,1,,-3.0550e-02,1.26
-6.108e-04,1.47,1,,-3.0540e-02,1.26
-6.106e-04,1.49,1,,-3.0530e-02,1.28
-6.104e-04,1.49,1.04,,-3.0520e-02,1.32
-6.102e-04,1.51,1.02,,-3.0510e-02,1.28
-6.100e-04,1.53,1.02,,-3.0500e-02,1.28
-6.098e-04,1.49,1.02,,-3.0490e-02,1.28
-6.096e-04,1.51,1,,-3.0480e-02,1.24
-6.094e-04,1.45,1,,-3.0470e-02,1.28
-6.092e-04,1.49,1,,-3.0460e-02,1.32
-6.090e-04,1.47,1.02,,-3.0450e-02,1.28
-6.088e-04,1.47,1,,-3.0440e-02,1.28
-6.086e-04,1.45,1,,-3.0430e-02,1.28
-6.084e-04,1.47,1.02,,-3.0420e-02,1.28
-6.082e-04,1.49,0.98,,-3.0410e-02,1.26
-6.080e-04,1.49,1.02,,-3.0400e-02,1.26
-6.078e-04,1.49,1.02,,-3.0390e-02,1.3
-6.076e-04,1.49,1.02,,-3.0380e-02,1.26
-6.074e-04,1.51,1.02,,-3.0370e-02,1.28
-6.072e-04,1.49,1.04,,-3.0360e-02,1.26
-6.070e-04,1.47,1.04,,-3.0350e-02,1.3
-6.068e-04,1.53,1.06,,-3.0340e-02,1.28
-6.066e-04,1.47,1.06,,-3.0330e-02,1.28
-6.064e-04,1.51,1.06,,-3.0320e-02,1.3
-6.062e-04,1.53,1.06,,-3.0310e-02,1.32
-6.060e-04,1.49,1.06,,-3.0300e-02,1.32
-6.058e-04,1.47,1.08,,-3.0290e-02,1.32
-6.056e-04,1.51,1.04,,-3.0280e-02,1.26
-6.054e-04,1.47,1.02,,-3.0270e-02,1.28
-6.052e-04,1.47,1.02,,-3.0260e-02,1.28
-6.050e-04,1.49,1.02,,-3.0250e-02,1.3
-6.048e-04,1.47,1.02,,-3.0240e-02,1.28
-6.046e-04,1.47,1.04,,-3.0230e-02,1.28
-6.044e-04,1.49,1.02,,-3.0220e-02,1.3
-6.042e-04,1.49,1.06,,-3.0210e-02,1.28
-6.040e-04,1.53,1.08,,-3.0200e-02,1.3
-6.038e-04,1.53,1.06,,-3.0190e-02,1.3
-6.036e-04,1.49,1.06,,-3.0180e-02,1.26
-6.034e-04,1.51,1.06,,-3.0170e-02,1.28
-6.032e-04,1.53,1.08,,-3.0160e-02,1.3
-6.030e-04,1.49,1.06,,-3.0150e-02,1.28
-6.028e-04,1.53,1.08,,-3.0140e-02,1.28
-6.026e-04,1.49,1.06,,-3.0130e-02,1.3
-6.024e-04,1.51,1.04,,-3.0120e-02,1.3
-6.022e-04,1.49,1.08,,-3.0110e-02,1.3
-6.020e-04,1.51,1.08,,-3.0100e-02,1.28
-6.018e-04,1.51,1.08,,-3.0090e-02,1.3
-6.016e-04,1.51,1.08,,-3.0080e-02,1.3
-6.014e-04,1.51,1.08,,-3.0070e-02,1.26
-6.012e-04,1.51,1.08,,-3.0060e-02,1.28
-6.010e-04,1.47,1.08,,-3.0050e-02,1.24
-6.008e-04,1.49,1.08,,-3.0040e-02,1.32
-6.006e-04,1.47,1.08,,-3.0030e-02,1.26
-6.004e-04,1.51,1.06,,-3.0020e-02,1.32
-6.002e-04,1.45,1.08,,-3.0010e-02,1.26
-6.000e-04,1.49,1.1,,-3.0000e-02,0.7
-5.998e-04,1.47,1.08,,-2.9990e-02,0.66
-5.996e-04,1.49,1.08,,-2.9980e-02,0.66
-5.994e-04,1.47,1.1,,-2.9970e-02,0.66
-5.992e-04,1.45,1.12,,-2.9960e-02,0.68
-5.990e-04,1.45,1.1,,-2.9950e-02,0.68
-5.988e-04,1.47,1.1,,-2.9940e-02,0.68
-5.986e-04,1.49,1.14,,-2.9930e-02,0.66
-5.984e-04,1.51,1.16,,-2.9920e-02,0.66
-5.982e-04,1.49,1.08,,-2.9910e-02,0.68
-5.980e-04,1.49,1.12,,-2.9900e-02,0.68
-5.978e-04,1.47,1.12,,-2.9890e-02,0.66
-5.976e-04,1.49,1.14,,-2.9880e-02,0.66
-5.974e-04,1.47,1.16,,-2.9870e-02,0.72
-5.972e-04,1.53,1.16,,-2.9860e-02,0.7
-5.970e-04,1.51,1.12,,-2.9850e-02,0.68
-5.968e-04,1.49,1.12,,-2.9840e-02,0.7
-5.966e-04,1.47,1.12,,-2.9830e-02,0.68
-5.964e-04,1.49,1.16,,-2.9820e-02,0.7
-5.962e-04,1.47,1.12,,-2.9810e-02,0.66
-5.960e-04,1.45,1.12,,-2.9800e-02,0.66
-5.958e-04,1.45,1.14,,-2.9790e-02,0.66
-5.956e-04,1.47,1.16,,-2.9780e-02,0.68
-5.954e-04,1.45,1.12,,-2.9770e-02,0.64
-5.952e-04,1.47,1.16,,-2.9760e-02,0.66
-5.950e-04,1.47,1.16,,-2.9750e-02,0.7
-5.948e-04,1.51,1.2,,-2.9740e-02,0.68
-5.946e-04,1.49,1.22,,-2.9730e-02,0.68
-5.944e-04,1.49,1.2,,-2.9720e-02,0.66
-5.942e-04,1.51,1.18,,-2.9710e-02,0.68
-5.940e-04,1.55,1.2,,-2.9700e-02,0.68
-5.938e-04,0.19,1.12,,-2.9690e-02,0.64
-5.936e-04,0.49,1.14,,-2.9680e-02,0.68
-5.934e-04,0.47,1.22,,-2.9670e-02,0.7
-5.932e-04,0.47,1.16,,-2.9660e-02,0.7
-5.930e-04,0.45,1.2,,-2.9650e-02,0.68
-5.928e-04,0.49,1.24,,-2.9640e-02,0.66
-5.926e-04,0.47,1.2,,-2.9630e-02,0.66
-5.924e-04,0.47,1.22,,-2.9620e-02,0.7
-5.922e-04,0.49,1.22,,-2.9610e-02,0.68
-5.920e-04,0.49,1.2,,-2.9600e-02,0.66
-5.918e-04,0.49,1.2,,-2.9590e-02,0.68
-5.916e-04,0.49,1.16,,-2.9580e-02,0.7
-5.914e-04,0.49,1.18,,-2.9570e-02,0.66
-5.912e-04,0.47,1.18,,-2.9560e-02,0.66
-5.910e-04,0.45,1.2,,-2.9550e-02,0.68
-5.908e-04,0.45,1.16,,-2.9540e-02,0.68
-5.906e-04,0.43,1.14,,-2.9530e-02,0.66
-5.904e-04,0.47,1.18,,-2.9520e-02,0.72
-5.902e-04,0.45,1.16,,-2.9510e-02,0.7
-5.900e-04,0.45,1.12,,-2.9500e-02,0.7
-5.898e-04,0.49,1.18,,-2.9490e-02,0.68
-5.896e-04,0.49,1.16,,-2.9480e-02,0.68
-5.894e-04,0.49,1.16,,-2.9470e-02,0.7
-5.892e-04,0.49,1.14,,-2.9460e-02,0.7
-5.890e-04,0.49,1.16,,-2.9450e-02,0.7
-5.888e-04,0.53,1.16,,-2.9440e-02,0.7
-5.886e-04,0.49,1.16,,-2.9430e-02,0.68
-5.884e-04,0.45,1.16,,-2.9420e-02,0.66
-5.882e-04,0.47,1.14,,-2.9410e-02,0.7
-5.880e-04,0.49,1.14,,-2.9400e-02,0.66
-5.878e-04,0.49,1.14,,-2.9390e-02,0.7
-5.876e-04,0.47,1.16,,-2.9380e-02,0.66
-5.874e-04,0.51,1.12,,-2.9370e-02,0.68
-5.872e-04,0.49,1.16,,-2.9360e-02,0.7
-5.870e-04,0.49,1.16,,-2.9350e-02,0.68
-5.868e-04,0.47,1.12,,-2.9340e-02,0.68
-5.866e-04,0.47,1.14,,-2.9330e-02,0.7
-5.864e-04,0.49,1.14,,-2.9320e-02,0.68
-5.862e-04,0.47,1.12,,-2.9310e-02,0.68
-5.860e-04,0.45,1.1,,-2.9300e-02,0.7
-5.858e-04,0.47,1.1,,-2.9290e-02,0.68
-5.856e-04,0.47,1.1,,-2.9280e-02,0.7
-5.854e-04,0.45,1.06,,-2.9270e-02,0.68
-5.852e-04,0.51,1.1,,-2.9260e-02,0.68
-5.850e-04,0.53,1.08,,-2.9250e-02,0.66
-5.848e-04,0.49,1.1,,-2.9240e-02,0.68
-5.846e-04,0.47,1.1,,-2.9230e-02,0.7
-5.844e-04,0.49,1.06,,-2.9220e-02,0.7
-5.842e-04,0.49,1.1,,-2.9210e-02,0.7
-5.840e-04,0.47,1.1,,-2.9200e-02,0.7
-5.838e-04,0.49,1.12,,-2.9190e-02,0.66
-5.836e-04,0.49,1.08,,-2.9180e-02,0.66
-5.834e-04,0.49,1.1,,-2.9170e-02,0.68
-5.832e-04,0.47,1.08,,-2.9160e-02,0.66
-5.830e-04,0.49,1.1,,-2.9150e-02,0.68
-5.828e-04,0.45,1.06,,-2.9140e-02,0.7
-5.826e-04,0.45,1.06,,-2.9130e-02,0.68
-5.824e-04,0.45,1.04,,-2.9120e-02,0.7
-5.822e-04,0.43,1.06,,-2.9110e-02,0.7
-5.820e-04,0.45,1.02,,-2.9100e-02,0.68
-5.818e-04,0.45,1.04,,-2.9090e-02,0.66
-5.816e-04,0.47,1.02,,-2.9080e-02,0.7
-5.814e-04,0.47,1.02,,-2.9070e-02,0.7
-5.812e-04,0.41,1.04,,-2.9060e-02,0.68
-5.810e-04,0.43,1.02,,-2.9050e-02,0.68
-5.808e-04,0.45,1.02,,-2.9040e-02,0.68
-5.806e-04,0.43,1.02,,-2.9030e-02,0.7
-5.804e-04,0.47,1.04,,-2.9020e-02,0.7
-5.802e-04,0.43,1.02,,-2.9010e-02,0.68
-5.800e-04,0.41,1.02,,-2.9000e-02,0.7
-5.798e-04,0.49,1.04,,-2.8990e-02,0.68
-5.796e-04,0.51,1.02,,-2.8980e-02,0.68
-5.794e-04,0.43,1.04,,-2.8970e-02,0.68
-5.792e-04,0.49,1.02,,-2.8960e-02,0.66
-5.790e-04,0.47,1,,-2.8950e-02,0.68
-5.788e-04,0.49,1.02,,-2.8940e-02,0.7
-5.786e-04,0.49,1.02,,-2.8930e-02,0.68
-5.784e-04,0.49,1.04,,-2.8920e-02,0.66
-5.782e-04,0.45,0.98,,-2.8910e-02,0.68
-5.780e-04,0.47,1,,-2.8900e-02,0.68
-5.778e-04,0.51,1.02,,-2.8890e-02,0.68
-5.776e-04,0.49,1.04,,-2.8880e-02,0.68
-5.774e-04,0.49,1.02,,-2.8870e-02,0.68
-5.772e-04,0.47,1.02,,-2.8860e-02,0.68
-5.770e-04,0.47,0.98,,-2.8850e-02,0.68
-5.768e-04,0.47,1,,-2.8840e-02,0.7
-5.766e-04,0.49,1.02,,-2.8830e-02,0.72
-5.764e-04,0.49,1.02,,-2.8820e-02,0.66
-5.762e-04,0.49,0.98,,-2.8810e-02,0.68
-5.760e-04,0.51,1,,-2.8800e-02,0.72
-5.758e-04,0.47,1,,-2.8790e-02,0.68
-5.756e-04,0.49,1,,-2.8780e-02,0.66
-5.754e-04,0.47,1.02,,-2.8770e-02,0.66
-5.752e-04,0.49,1.02,,-2.8760e-02,0.7
-5.750e-04,0.51,1,,-2.8750e-02,0.66
-5.748e-04,0.47,1,,-2.8740e-02,0.7
-5.746e-04,0.49,0.98,,-2.8730e-02,0.66
-5.744e-04,0.51,1,,-2.8720e-02,0.68
-5.742e-04,0.47,1,,-2.8710e-02,0.68
-5.740e-04,0.45,0.98,,-2.8700e-02,0.68
-5.738e-04,0.47,0.98,,-2.8690e-02,0.66
-5.736e-04,0.47,0.96,,-2.8680e-02,0.66
-5.734e-04,0.47,0.96,,-2.8670e-02,0.66
-5.732e-04,0.45,0.96,,-2.8660e-02,0.68
-5.730e-04,0.49,0.96,,-2.8650e-02,0.7
-5.728e-04,0.45,0.94,,-2.8640e-02,0.68
-5.726e-04,0.45,0.96,,-2.8630e-02,0.7
-5.724e-04,0.49,0.96,,-2.8620e-02,0.66
-5.722e-04,0.47,0.98,,-2.8610e-02,0.66
-5.720e-04,0.49,0.92,,-2.8600e-02,0.7
-5.718e-04,0.51,0.96,,-2.8590e-02,0.68
-5.716e-04,0.49,0.96,,-2.8580e-02,0.68
-5.714e-04,0.53,0.96,,-2.8570e-02,0.66
-5.712e-04,0.49,0.94,,-2.8560e-02,0.68
-5.710e-04,0.49,0.96,,-2.8550e-02,0.7
-5.708e-04,0.45,0.92,,-2.8540e-02,0.66
-5.706e-04,0.51,0.96,,-2.8530e-02,0.66
-5.704e-04,0.47,0.96,,-2.8520e-02,0.68
-5.702e-04,0.47,0.96,,-2.8510e-02,0.66
-5.700e-04,0.51,0.96,,-2.8500e-02,0.66
-5.698e-04,0.49,0.98,,-2.8490e-02,0.66
-5.696e-04,0.49,0.96,,-2.8480e-02,0.66
-5.694e-04,0.47,0.94,,-2.8470e-02,0.7
-5.692e-04,0.49,0.94,,-2.8460e-02,0.72
-5.690e-04,0.53,0.94,,-2.8450e-02,0.7
-5.688e-04,0.47,0.94,,-2.8440e-02,0.7
-5.686e-04,0.51,0.96,,-2.8430e-02,0.66
-5.684e-04,0.45,0.94,,-2.8420e-02,0.72
-5.682e-04,0.45,0.9,,-2.8410e-02,0.7
-5.680e-04,0.45,0.9,,-2.8400e-02,0.64
-5.678e-04,0.43,0.88,,-2.8390e-02,0.68
-5.676e-04,0.47,0.86,,-2.8380e-02,0.68
-5.674e-04,0.45,0.84,,-2.8370e-02,0.66
-5.672e-04,0.49,0.86,,-2.8360e-02,0.7
-5.670e-04,0.43,0.88,,-2.8350e-02,0.66
-5.668e-04,0.47,0.9,,-2.8340e-02,0.7
-5.666e-04,0.51,0.88,,-2.8330e-02,0.68
-5.664e-04,0.51,0.92,,-2.8320e-02,0.62
-5.662e-04,0.51,0.9,,-2.8310e-02,0.68
-5.660e-04,0.53,0.86,,-2.8300e-02,0.68
-5.658e-04,0.55,0.86,,-2.8290e-02,0.64
-5.656e-04,0.45,0.88,,-2.8280e-02,0.66
-5.654e-04,0.49,0.88,,-2.8270e-02,0.68
-5.652e-04,0.49,0.86,,-2.8260e-02,0.7
-5.650e-04,0.43,0.9,,-2.8250e-02,0.64
-5.648e-04,0.49,0.88,,-2.8240e-02,0.66
-5.646e-04,0.47,0.9,,-2.8230e-02,0.7
-5.644e-04,0.49,0.88,,-2.8220e-02,0.7
-5.642e-04,0.51,0.86,,-2.8210e-02,0.68
-5.640e-04,0.51,0.86,,-2.8200e-02,0.68
-5.638e-04,0.47,0.84,,-2.8190e-02,0.64
-5.636e-04,0.47,0.84,,-2.8180e-02,0.68
-5.634e-04,0.41,0.82,,-2.8170e-02,0.66
-5.632e-04,0.43,0.84,,-2.8160e-02,0.68
-5.630e-04,0.45,0.84,,-2.8150e-02,0.64
-5.628e-04,0.47,0.8,,-2.8140e-02,0.68
-5.626e-04,0.47,0.82,,-2.8130e-02,0.68
-5.624e-04,1.47,0.86,,-2.8120e-02,0.68
-5.622e-04,1.55,0.82,,-2.8110e-02,0.66
-5.620e-04,1.53,0.84,,-2.8100e-02,0.7
-5.618e-04,1.53,0.84,,-2.8090e-02,0.66
-5.616e-04,1.45,0.82,,-2.8080e-02,0.7
-5.614e-04,1.49,0.82,,-2.8070e-02,0.68
-5.612e-04,1.49,0.88,,-2.8060e-02,0.66
-5.610e-04,1.47,0.86,,-2.8050e-02,0.68
-5.608e-04,1.47,0.84,,-2.8040e-02,0.68
-5.606e-04,1.47,0.86,,-2.8030e-02,0.68
-5.604e-04,1.49,0.86,,-2.8020e-02,0.68
-5.602e-04,1.49,0.88,,-2.8010e-02,0.66
-5.600e-04,1.49,0.84,,-2.8000e-02,0.7
-5.598e-04,1.47,0.86,,-2.7990e-02,0.68
-5.596e-04,1.47,0.84,,-2.7980e-02,0.66
-5.594e-04,1.47,0.82,,-2.7970e-02,0.68
-5.592e-04,1.49,0.82,,-2.7960e-02,0.68
-5.590e-04,1.53,0.86,,-2.7950e-02,0.68
-5.588e-04,1.53,0.88,,-2.7940e-02,0.64
-5.586e-04,1.51,0.9,,-2.7930e-02,0.64
-5.584e-04,1.53,0.86,,-2.7920e-02,0.64
-5.582e-04,1.51,0.88,,-2.7910e-02,0.64
-5.580e-04,1.49,0.9,,-2.7900e-02,0.66
-5.578e-04,1.53,0.92,,-2.7890e-02,0.66
-5.576e-04,1.45,0.9,,-2.7880e-02,0.68
-5.574e-04,1.49,0.88,,-2.7870e-02,0.68
-5.572e-04,1.49,0.88,,-2.7860e-02,0.72
-5.570e-04,1.45,0.86,,-2.7850e-02,0.68
-5.568e-04,1.47,0.9,,-2.7840e-02,0.7
-5.566e-04,1.49,0.9,,-2.7830e-02,0.64
-5.564e-04,1.53,0.88,,-2.7820e-02,0.7
-5.562e-04,1.51,0.88,,-2.7810e-02,0.68
-5.560e-04,1.49,0.92,,-2.7800e-02,0.66
-5.558e-04,1.49,0.92,,-2.7790e-02,0.68
-5.556e-04,1.49,0.9,,-2.7780e-02,0.64
-5.554e-04,1.51,0.92,,-2.7770e-02,0.68
-5.552e-04,1.49,0.94,,-2.7760e-02,0.7
-5.550e-04,1.49,0.88,,-2.7750e-02,0.68
-5.548e-04,1.47,0.9,,-2.7740e-02,0.7
-5.546e-04,1.49,0.96,,-2.7730e-02,0.68
-5.544e-04,1.49,0.92,,-2.7720e-02,0.68
-5.542e-04,1.49,0.92,,-2.7710e-02,0.66
-5.540e-04,1.51,0.96,,-2.7700e-02,0.66
-5.538e-04,1.49,0.92,,-2.7690e-02,0.72
-5.536e-04,1.47,0.92,,-2.7680e-02,0.68
-5.534e-04,1.47,0.94,,-2.7670e-02,0.66
-5.532e-04,1.49,0.94,,-2.7660e-02,0.7
-5.530e-04,1.49,0.9,,-2.7650e-02,0.66
-5.528e-04,1.49,0.88,,-2.7640e-02,0.7
-5.526e-04,1.51,0.96,,-2.7630e-02,0.68
-5.524e-04,1.47,0.96,,-2.7620e-02,0.7
-5.522e-04,1.45,0.96,,-2.7610e-02,0.68
-5.520e-04,1.51,0.94,,-2.7600e-02,0.7
-5.518e-04,1.49,0.96,,-2.7590e-02,0.66
-5.516e-04,1.47,1,,-2.7580e-02,0.68
-5.514e-04,1.47,0.94,,-2.7570e-02,0.72
-5.512e-04,1.49,0.96,,-2.7560e-02,0.68
-5.510e-04,1.45,0.92,,-2.7550e-02,0.68
-5.508e-04,1.45,0.98,,-2.7540e-02,0.68
-5.506e-04,1.51,0.96,,-2.7530e-02,0.68
-5.504e-04,1.49,0.98,,-2.7520e-02,0.66
-5.502e-04,1.53,0.96,,-2.7510e-02,0.7
-5.500e-04,1.53,0.98,,-2.7500e-02,0.7
-5.498e-04,1.49,0.98,,-2.7490e-02,0.68
-5.496e-04,1.49,0.98,,-2.7480e-02,0.66
-5.494e-04,1.49,0.96,,-2.7470e-02,0.7
-5.492e-04,1.49,0.98,,-2.7460e-02,0.66
-5.490e-04,1.51,0.96,,-2.7450e-02,0.7
-5.488e-04,1.49,0.98,,-2.7440e-02,0.7
-5.486e-04,1.49,1,,-2.7430e-02,0.66
-5.484e-04,1.49,1,,-2.7420e-02,0.66
-5.482e-04,1.49,1,,-2.7410e-02,0.68
-5.480e-04,1.51,1,,-2.7400e-02,0.66
-5.478e-04,1.49,1,,-2.7390e-02,0.66
-5.476e-04,1.49,1.02,,-2.7380e-02,0.64
-5.474e-04,1.49,1,,-2.7370e-02,0.68
-5.472e-04,1.53,1,,-2.7360e-02,0.68
-5.470e-04,1.51,1,,-2.7350e-02,0.68
-5.468e-04,1.51,1.04,,-2.7340e-02,0.68
-5.466e-04,1.49,1.02,,-2.7330e-02,0.7
-5.464e-04,1.51,1,,-2.7320e-02,0.68
-5.462e-04,1.53,1.02,,-2.7310e-02,0.72
-5.460e-04,1.49,1.02,,-2.7300e-02,0.7
-5.458e-04,1.49,1.02,,-2.7290e-02,0.68
-5.456e-04,1.47,1.02,,-2.7280e-02,0.66
-5.454e-04,1.43,1,,-2.7270e-02,0.66
-5.452e-04,1.45,1,,-2.7260e-02,0.72
-5.450e-04,1.45,1,,-2.7250e-02,0.68
-5.448e-04,1.47,1,,-2.7240e-02,0.66
-5.446e-04,1.47,1.02,,-2.7230e-02,0.68
-5.444e-04,1.49,1.02,,-2.7220e-02,0.68
-5.442e-04,1.49,1.02,,-2.7210e-02,0.7
-5.440e-04,1.49,1.02,,-2.7200e-02,0.68
-5.438e-04,1.49,1.04,,-2.7190e-02,0.68
-5.436e-04,1.53,1.02,,-2.7180e-02,0.7
-5.434e-04,1.53,1.02,,-2.7170e-02,0.68
-5.432e-04,1.51,1.02,,-2.7160e-02,0.68
-5.430e-04,1.47,1.02,,-2.7150e-02,0.64
-5.428e-04,1.47,1.04,,-2.7140e-02,0.68
-5.426e-04,1.49,1.06,,-2.7130e-02,0.66
-5.424e-04,1.49,1.06,,-2.7120e-02,0.7
-5.422e-04,1.49,1.04,,-2.7110e-02,0.68
-5.420e-04,1.49,1.06,,-2.7100e-02,0.7
-5.418e-04,1.49,1.08,,-2.7090e-02,0.7
-5.416e-04,1.49,1.06,,-2.7080e-02,0.66
-5.414e-04,1.49,1.06,,-2.7070e-02,0.66
-5.412e-04,1.51,1.12,,-2.7060e-02,0.68
-5.410e-04,1.49,1.08,,-2.7050e-02,0.66
-5.408e-04,1.51,1.1,,-2.7040e-02,0.68
-5.406e-04,1.53,1.08,,-2.7030e-02,0.68
-5.404e-04,1.49,1.1,,-2.7020e-02,0.66
-5.402e-04,1.49,1.08,,-2.7010e-02,0.68
-5.400e-04,1.49,1.04,,-2.7000e-02,0.7
-5.398e-04,1.49,1.08,,-2.6990e-02,0.66
-5.396e-04,1.47,1.06,,-2.6980e-02,0.7
-5.394e-04,1.45,1.08,,-2.6970e-02,0.68
-5.392e-04,1.45,1.06,,-2.6960e-02,0.68
-5.390e-04,1.47,1.06,,-2.6950e-02,0.68
-5.388e-04,1.49,1.08,,-2.6940e-02,0.7
-5.386e-04,1.47,1.08,,-2.6930e-02,0.66
-5.384e-04,1.53,1.1,,-2.6920e-02,0.7
-5.382e-04,1.49,1.06,,-2.6910e-02,0.66
-5.380e-04,1.49,1.12,,-2.6900e-02,0.66
-5.378e-04,1.51,1.1,,-2.6890e-02,0.7
-5.376e-04,1.51,1.08,,-2.6880e-02,0.68
-5.374e-04,1.49,1.1,,-2.6870e-02,0.68
-5.372e-04,1.47,1.1,,-2.6860e-02,0.68
-5.370e-04,1.51,1.1,,-2.6850e-02,0.66
-5.368e-04,1.49,1.12,,-2.6840e-02,0.7
-5.366e-04,1.49,1.12,,-2.6830e-02,0.68
-5.364e-04,1.47,1.16,,-2.6820e-02,0.68
-5.362e-04,1.51,1.12,,-2.6810e-02,0.7
-5.360e-04,1.51,1.12,,-2.6800e-02,0.66
-5.358e-04,1.49,1.14,,-2.6790e-02,0.68
-5.356e-04,1.51,1.12,,-2.6780e-02,0.66
-5.354e-04,1.49,1.12,,-2.6770e-02,0.7
-5.352e-04,1.49,1.12,,-2.6760e-02,0.68
-5.350e-04,1.47,1.1,,-2.6750e-02,0.7
-5.348e-04,1.43,1.08,,-2.6740e-02,0.68
-5.346e-04,1.43,1.12,,-2.6730e-02,0.68
-5.344e-04,1.43,1.1,,-2.6720e-02,0.66
-5.342e-04,1.51,1.1,,-2.6710e-02,0.68
-5.340e-04,1.51,1.1,,-2.6700e-02,0.68
-5.338e-04,1.49,1.12,,-2.6690e-02,0.66
-5.336e-04,1.49,1.14,,-2.6680e-02,0.66
-5.334e-04,1.49,1.12,,-2.6670e-02,0.68
-5.332e-04,1.51,1.14,,-2.6660e-02,0.66
-5.330e-04,1.51,1.16,,-2.6650e-02,0.7
-5.328e-04,1.49,1.16,,-2.6640e-02,0.7
-5.326e-04,1.45,1.16,,-2.6630e-02,0.66
-5.324e-04,1.49,1.2,,-2.6620e-02,0.68
-5.322e-04,1.49,1.18,,-2.6610e-02,0.7
-5.320e-04,1.51,1.18,,-2.6600e-02,0.68
-5.318e-04,1.47,1.2,,-2.6590e-02,0.66
-5.316e-04,1.49,1.2,,-2.6580e-02,0.66
-5.314e-04,1.53,1.18,,-2.6570e-02,0.7
-5.312e-04,0.51,1.18,,-2.6560e-02,0.68
-5.310e-04,0.45,1.18,,-2.6550e-02,0.7
-5.308e-04,0.45,1.16,,-2.6540e-02,0.68
-5.306e-04,0.45,1.16,,-2.6530e-02,0.68
-5.304e-04,0.43,1.12,,-2.6520e-02,0.66
-5.302e-04,0.47,1.2,,-2.6510e-02,0.66
-5.300e-04,0.47,1.16,,-2.6500e-02,0.68
-5.298e-04,0.49,1.14,,-2.6490e-02,0.66
-5.296e-04,0.49,1.16,,-2.6480e-02,0.66
-5.294e-04,0.49,1.2,,-2.6470e-02,0.68
-5.292e-04,0.51,1.2,,-2.6460e-02,0.66
-5.290e-04,0.49,1.18,,-2.6450e-02,0.7
-5.288e-04,0.49,1.2,,-2.6440e-02,0.7
-5.286e-04,0.47,1.18,,-2.6430e-02,0.66
-5.284e-04,0.47,1.18,,-2.6420e-02,0.66
-5.282e-04,0.45,1.22,,-2.6410e-02,0.68
-5.280e-04,0.49,1.22,,-2.6400e-02,0.68
-5.278e-04,0.53,1.18,,-2.6390e-02,0.68
-5.276e-04,0.47,1.16,,-2.6380e-02,0.7
-5.274e-04,0.49,1.2,,-2.6370e-02,0.66
-5.272e-04,0.49,1.16,,-2.6360e-02,0.68
-5.270e-04,0.47,1.16,,-2.6350e-02,0.68
-5.268e-04,0.47,1.16,,-2.6340e-02,0.68
-5.266e-04,0.47,1.12,,-2.6330e-02,0.7
-5.264e-04,0.43,1.16,,-2.6320e-02,0.68
-5.262e-04,0.45,1.12,,-2.6310e-02,0.7
-5.260e-04,0.47,1.14,,-2.6300e-02,0.64
-5.258e-04,0.49,1.1,,-2.6290e-02,0.68
-5.256e-04,0.51,1.16,,-2.6280e-02,0.68
-5.254e-04,0.51,1.12,,-2.6270e-02,0.64
-5.252e-04,0.51,1.12,,-2.6260e-02,0.7
-5.250e-04,0.47,1.12,,-2.6250e-02,0.66
-5.248e-04,0.49,1.12,,-2.6240e-02,0.74
-5.246e-04,0.47,1.12,,-2.6230e-02,0.66
-5.244e-04,0.47,1.16,,-2.6220e-02,0.68
-5.242e-04,0.49,1.16,,-2.6210e-02,0.68
-5.240e-04,0.53,1.18,,-2.6200e-02,0.66
-5.238e-04,0.49,1.16,,-2.6190e-02,0.68
-5.236e-04,0.53,1.14,,-2.6180e-02,0.7
-5.234e-04,0.51,1.12,,-2.6170e-02,0.68
-5.232e-04,0.49,1.12,,-2.6160e-02,0.68
-5.230e-04,0.49,1.1,,-2.6150e-02,0.68
-5.228e-04,0.47,1.14,,-2.6140e-02,0.68
-5.226e-04,0.47,1.08,,-2.6130e-02,0.66
-5.224e-04,0.43,1.08,,-2.6120e-02,0.7
-5.222e-04,0.45,1.08,,-2.6110e-02,0.72
-5.220e-04,0.47,1.1,,-2.6100e-02,0.68
-5.218e-04,0.49,1.08,,-2.6090e-02,0.7
-5.216e-04,0.49,1.08,,-2.6080e-02,0.66
-5.214e-04,0.53,1.1,,-2.6070e-02,0.66
-5.212e-04,0.49,1.04,,-2.6060e-02,0.66
-5.210e-04,0.49,1.06,,-2.6050e-02,0.66
-5.208e-04,0.47,1.08,,-2.6040e-02,0.7
-5.206e-04,0.47,1.06,,-2.6030e-02,0.66
-5.204e-04,0.49,1.1,,-2.6020e-02,0.66
-5.202e-04,0.49,1.06,,-2.6010e-02,0.7
-5.200e-04,0.51,1.06,,-2.6000e-02,0.64
-5.198e-04,0.47,1.06,,-2.5990e-02,0.66
-5.196e-04,0.51,1.06,,-2.5980e-02,0.66
